client_id,day,total_amount,transaction_count,anomaly_score,is_anomaly
303,2019-07-19,766.46,6,-1,1
303,2019-08-08,1030.02,10,-1,1
303,2019-08-09,846.1500000000001,10,-1,1
303,2019-08-12,632.87,5,-1,1
303,2019-08-15,994.3600000000001,5,-1,1
303,2019-09-02,732.73,5,-1,1
303,2019-09-06,1088.8,9,-1,1
303,2019-09-13,728.76,10,-1,1
303,2019-09-20,842.7,10,-1,1
303,2019-09-21,913.62,5,-1,1
303,2019-09-25,627.35,8,-1,1
303,2019-09-27,572.72,7,-1,1
303,2019-09-30,843.2900000000001,9,-1,1
303,2019-10-01,608.19,5,-1,1
303,2019-10-09,495.03000000000003,11,-1,1
311,2019-07-02,586.26,3,-1,1
311,2019-07-13,-208.86999999999998,4,-1,1
313,2019-04-15,-26.590000000000003,7,-1,1
313,2019-04-22,567.65,1,-1,1
313,2019-05-06,-30.72999999999999,8,-1,1
313,2019-05-13,371.0,1,-1,1
313,2019-05-15,-244.52,6,-1,1
313,2019-09-17,433.32,2,-1,1
313,2019-09-26,722.38,3,-1,1
313,2019-09-27,-395.34000000000003,10,-1,1
313,2019-10-31,1278.43,3,-1,1
315,2019-01-13,367.0,1,-1,1
315,2019-01-18,-203.54,2,-1,1
315,2019-06-23,785.7900000000001,2,-1,1
315,2019-07-23,942.58,4,-1,1
315,2019-08-07,-147.93,4,-1,1
315,2019-09-10,566.59,3,-1,1
315,2019-09-11,-259.07,5,-1,1
316,2019-01-08,624.12,6,-1,1
316,2019-03-25,648.7,5,-1,1
316,2019-04-09,663.62,4,-1,1
316,2019-04-10,-224.07,4,-1,1
316,2019-06-06,638.73,3,-1,1
316,2019-06-10,821.47,4,-1,1
316,2019-06-17,953.04,2,-1,1
316,2019-06-27,421.09000000000003,2,-1,1
316,2019-07-02,916.9300000000001,3,-1,1
316,2019-07-04,-284.38,5,-1,1
316,2019-07-15,860.75,3,-1,1
316,2019-07-18,798.9100000000001,5,-1,1
316,2019-07-20,-237.34999999999997,4,-1,1
319,2019-06-07,464.56,2,-1,1
319,2019-06-11,-256.26,2,-1,1
320,2019-01-31,718.48,1,-1,1
320,2019-02-02,810.0,2,-1,1
320,2019-02-04,-628.62,4,-1,1
320,2019-03-27,416.58,2,-1,1
320,2019-07-23,318.65,1,-1,1
320,2019-09-03,965.3199999999999,3,-1,1
320,2019-09-04,-411.46000000000004,5,-1,1
320,2019-09-14,424.0,1,-1,1
320,2019-09-16,-281.18,3,-1,1
320,2019-10-07,386.1,1,-1,1
321,2019-04-13,547.83,2,-1,1
321,2019-04-21,691.23,6,-1,1
321,2019-04-27,-132.47,5,-1,1
321,2019-07-05,593.1,3,-1,1
321,2019-07-10,-271.72,4,-1,1
321,2019-07-27,870.84,7,-1,1
321,2019-08-08,-138.21000000000004,7,-1,1
322,2019-01-20,798.1,1,-1,1
322,2019-02-01,994.8299999999999,3,-1,1
322,2019-02-14,613.0,2,-1,1
322,2019-02-15,-399.75,5,-1,1
322,2019-08-13,372.0,1,-1,1
322,2019-08-16,-160.87,4,-1,1
322,2019-08-29,627.0,2,-1,1
322,2019-09-01,-351.78000000000003,5,-1,1
323,2019-02-21,157.23000000000002,11,-1,1
323,2019-03-13,140.46,14,-1,1
323,2019-05-20,76.49,9,-1,1
323,2019-06-05,347.74,12,-1,1
323,2019-07-26,212.62,10,-1,1
323,2019-07-29,275.3,12,-1,1
323,2019-08-01,248.43,11,-1,1
323,2019-08-04,-71.91,8,-1,1
323,2019-09-18,213.84,10,-1,1
323,2019-09-28,50.480000000000004,12,-1,1
327,2019-03-24,283.81,10,-1,1
327,2019-03-30,488.21000000000004,10,-1,1
327,2019-05-04,500.78,10,-1,1
327,2019-05-19,316.66,10,-1,1
327,2019-06-28,868.6100000000001,9,-1,1
327,2019-07-12,454.9,9,-1,1
327,2019-08-01,322.04,12,-1,1
327,2019-08-21,429.71000000000004,10,-1,1
327,2019-08-24,486.26,9,-1,1
327,2019-09-02,368.43,10,-1,1
327,2019-09-19,357.19,10,-1,1
327,2019-10-27,389.99,10,-1,1
328,2019-04-18,772.7900000000001,2,-1,1
328,2019-04-20,1189.6899999999998,3,-1,1
328,2019-06-01,966.27,3,-1,1
328,2019-06-24,431.0,2,-1,1
328,2019-06-26,-54.48999999999998,7,-1,1
329,2019-01-24,1400.27,3,-1,1
329,2019-01-29,388.26,11,-1,1
329,2019-03-17,585.34,7,-1,1
329,2019-04-21,-9.129999999999995,8,-1,1
329,2019-04-22,564.65,8,-1,1
329,2019-05-21,1105.24,4,-1,1
329,2019-05-28,1177.22,9,-1,1
329,2019-05-29,-432.52000000000004,7,-1,1
329,2019-06-15,303.83,10,-1,1
329,2019-06-22,369.9,10,-1,1
329,2019-07-11,199.22,10,-1,1
329,2019-07-25,452.79,10,-1,1
329,2019-08-30,-124.48000000000002,6,-1,1
329,2019-08-31,1228.98,10,-1,1
329,2019-09-08,1239.12,6,-1,1
329,2019-10-31,74.71000000000001,9,-1,1
331,2019-07-23,577.96,2,-1,1
331,2019-08-06,-228.35,2,-1,1
331,2019-09-10,924.5,3,-1,1
332,2019-02-18,711.02,3,-1,1
332,2019-05-23,1268.1,6,-1,1
332,2019-05-25,-126.21999999999998,8,-1,1
332,2019-07-29,960.51,5,-1,1
334,2019-06-25,712.62,4,-1,1
334,2019-07-13,-154.02,5,-1,1
334,2019-07-29,604.51,3,-1,1
334,2019-08-10,887.99,3,-1,1
334,2019-08-15,-206.37,6,-1,1
334,2019-10-15,491.82,2,-1,1
334,2019-10-16,-230.86,2,-1,1
334,2019-10-29,374.0,1,-1,1
335,2019-01-02,321.19,1,-1,1
335,2019-02-24,1042.0900000000001,4,-1,1
335,2019-02-27,796.49,3,-1,1
335,2019-03-16,648.74,5,-1,1
335,2019-03-18,610.61,6,-1,1
335,2019-03-19,2541.96,9,-1,1
335,2019-04-10,601.67,7,-1,1
335,2019-04-30,427.11,2,-1,1
335,2019-06-10,579.04,7,-1,1
335,2019-06-26,1109.04,8,-1,1
335,2019-08-02,721.1600000000001,4,-1,1
335,2019-08-06,-203.72,5,-1,1
335,2019-08-17,873.2,3,-1,1
335,2019-08-22,1158.39,2,-1,1
335,2019-08-28,-363.77000000000004,6,-1,1
335,2019-09-05,788.49,6,-1,1
338,2019-02-02,640.95,5,-1,1
338,2019-03-02,742.93,4,-1,1
338,2019-03-04,729.31,6,-1,1
338,2019-06-03,735.14,8,-1,1
338,2019-06-10,1446.36,8,-1,1
338,2019-06-12,841.32,9,-1,1
338,2019-09-25,52.03000000000001,9,-1,1
338,2019-10-27,628.48,5,-1,1
338,2019-10-28,1280.21,4,-1,1
343,2019-01-28,889.37,5,-1,1
343,2019-01-30,-124.68999999999998,6,-1,1
343,2019-06-10,846.92,5,-1,1
343,2019-06-12,-448.18,5,-1,1
345,2019-03-24,837.9100000000001,4,-1,1
345,2019-07-09,447.87,2,-1,1
345,2019-08-07,839.14,2,-1,1
345,2019-08-28,1228.9699999999998,4,-1,1
345,2019-09-26,420.44,2,-1,1
345,2019-10-27,-205.67,3,-1,1
346,2019-01-06,532.0,2,-1,1
346,2019-01-10,-84.44000000000003,8,-1,1
346,2019-02-18,611.4300000000001,8,-1,1
346,2019-03-21,612.83,2,-1,1
346,2019-05-12,615.7099999999999,4,-1,1
346,2019-06-12,676.39,2,-1,1
346,2019-08-08,498.66,2,-1,1
346,2019-08-09,1057.23,5,-1,1
346,2019-09-02,1207.99,5,-1,1
346,2019-09-04,-222.95,5,-1,1
346,2019-09-17,628.33,1,-1,1
346,2019-09-24,622.2,4,-1,1
346,2019-09-27,892.95,4,-1,1
346,2019-09-29,-246.64000000000001,6,-1,1
346,2019-10-29,-109.87,7,-1,1
349,2019-01-19,676.96,4,-1,1
349,2019-01-27,747.38,3,-1,1
349,2019-01-30,-351.41,5,-1,1
350,2019-01-12,637.26,4,-1,1
350,2019-01-14,654.6999999999999,6,-1,1
350,2019-01-26,-46.89999999999999,8,-1,1
350,2019-02-17,1436.7099999999998,11,-1,1
350,2019-04-28,587.45,7,-1,1
350,2019-05-09,1820.56,8,-1,1
350,2019-06-26,579.82,7,-1,1
350,2019-07-05,942.53,4,-1,1
350,2019-07-10,-363.92,9,-1,1
350,2019-07-16,500.78999999999996,9,-1,1
350,2019-07-20,932.0300000000001,4,-1,1
350,2019-08-14,1599.67,9,-1,1
350,2019-08-15,819.26,7,-1,1
350,2019-08-17,1740.26,5,-1,1
350,2019-08-22,722.59,4,-1,1
350,2019-10-03,434.71999999999997,11,-1,1
350,2019-10-05,873.8199999999999,4,-1,1
351,2019-05-19,783.3,3,-1,1
351,2019-05-24,-378.99,11,-1,1
351,2019-06-01,572.0,7,-1,1
354,2019-01-19,848.92,3,-1,1
354,2019-02-14,695.36,2,-1,1
354,2019-03-11,708.31,4,-1,1
354,2019-03-18,914.16,3,-1,1
354,2019-03-31,978.4399999999999,4,-1,1
354,2019-04-08,343.78,10,-1,1
354,2019-06-11,188.26,10,-1,1
354,2019-06-22,557.8399999999999,3,-1,1
356,2019-02-01,615.6899999999999,9,-1,1
356,2019-02-04,650.87,7,-1,1
356,2019-02-06,-77.49000000000001,7,-1,1
356,2019-03-04,810.03,7,-1,1
356,2019-03-10,573.02,8,-1,1
356,2019-03-16,678.6800000000001,5,-1,1
356,2019-03-17,-220.13,8,-1,1
356,2019-04-09,689.74,8,-1,1
356,2019-05-16,441.87,9,-1,1
356,2019-08-10,819.44,5,-1,1
356,2019-08-11,-384.84,7,-1,1
356,2019-08-16,404.78,11,-1,1
356,2019-10-16,802.34,5,-1,1
357,2019-02-24,1501.25,4,-1,1
357,2019-03-03,-267.14,3,-1,1
357,2019-03-12,1475.9699999999998,6,-1,1
357,2019-03-28,893.01,5,-1,1
357,2019-04-02,665.91,3,-1,1
357,2019-04-09,351.67,1,-1,1
357,2019-04-15,431.72,2,-1,1
357,2019-05-06,792.87,6,-1,1
357,2019-06-17,645.81,6,-1,1
357,2019-06-30,774.48,6,-1,1
357,2019-07-03,-56.280000000000015,7,-1,1
357,2019-07-24,532.72,2,-1,1
357,2019-08-05,195.83,11,-1,1
357,2019-08-07,-170.38000000000002,4,-1,1
357,2019-08-25,1224.08,4,-1,1
357,2019-08-29,720.38,5,-1,1
357,2019-09-13,-169.92000000000002,3,-1,1
357,2019-09-17,966.0600000000001,7,-1,1
357,2019-09-21,-412.41999999999996,6,-1,1
357,2019-10-27,746.52,2,-1,1
359,2019-02-15,1281.87,4,-1,1
359,2019-03-22,3256.72,8,-1,1
359,2019-03-24,624.73,6,-1,1
359,2019-05-04,308.95,11,-1,1
359,2019-06-28,1151.78,3,-1,1
359,2019-07-28,556.04,7,-1,1
359,2019-10-07,568.29,7,-1,1
359,2019-10-09,678.66,7,-1,1
360,2019-01-10,1102.3600000000001,9,-1,1
360,2019-01-16,-219.38,5,-1,1
360,2019-01-25,248.3,10,-1,1
360,2019-02-07,215.25,10,-1,1
360,2019-02-17,883.8800000000001,9,-1,1
360,2019-02-25,1074.88,5,-1,1
360,2019-03-04,1038.38,6,-1,1
360,2019-03-27,897.6500000000001,4,-1,1
360,2019-04-14,753.9300000000001,8,-1,1
360,2019-04-18,-62.94000000000001,8,-1,1
360,2019-05-23,1413.04,7,-1,1
360,2019-06-12,-223.38,3,-1,1
360,2019-07-05,201.32,11,-1,1
360,2019-08-09,749.1700000000001,8,-1,1
360,2019-08-17,-235.94,5,-1,1
360,2019-08-24,154.47,10,-1,1
361,2019-02-08,-163.78,4,-1,1
361,2019-02-20,-193.66,3,-1,1
361,2019-09-04,563.0,2,-1,1
361,2019-09-05,-208.11999999999998,4,-1,1
362,2019-01-12,643.77,4,-1,1
362,2019-01-16,1219.51,2,-1,1
362,2019-02-08,723.0,2,-1,1
362,2019-02-16,-266.75,7,-1,1
362,2019-06-02,846.6800000000001,4,-1,1
362,2019-06-16,654.18,4,-1,1
362,2019-08-05,869.32,6,-1,1
362,2019-09-16,607.96,9,-1,1
364,2019-01-13,529.88,2,-1,1
364,2019-01-16,-235.6,2,-1,1
364,2019-04-01,941.04,2,-1,1
364,2019-05-14,619.0,3,-1,1
364,2019-05-27,613.35,6,-1,1
364,2019-10-04,652.41,8,-1,1
364,2019-10-17,239.09,10,-1,1
366,2019-01-01,-547.55,7,-1,1
366,2019-01-16,842.84,3,-1,1
366,2019-01-31,784.21,8,-1,1
366,2019-02-02,-451.37,7,-1,1
366,2019-05-18,715.9100000000001,4,-1,1
366,2019-05-29,30.319999999999965,9,-1,1
366,2019-06-07,1101.41,7,-1,1
366,2019-06-18,-125.68,6,-1,1
366,2019-08-05,8.66000000000001,11,-1,1
366,2019-08-17,311.71,13,-1,1
366,2019-09-25,-246.14999999999998,7,-1,1
366,2019-10-04,530.17,2,-1,1
368,2019-03-14,284.04,11,-1,1
368,2019-07-18,432.59000000000003,9,-1,1
368,2019-08-04,562.99,7,-1,1
368,2019-08-24,776.89,8,-1,1
369,2019-01-05,1062.79,2,-1,1
369,2019-01-13,937.9399999999999,3,-1,1
369,2019-01-17,409.28999999999996,9,-1,1
369,2019-02-16,364.51,11,-1,1
369,2019-02-24,1189.29,4,-1,1
369,2019-03-06,1026.45,8,-1,1
369,2019-03-14,1029.3700000000001,4,-1,1
369,2019-04-11,965.87,5,-1,1
369,2019-05-13,1347.8700000000001,5,-1,1
369,2019-05-23,631.02,5,-1,1
369,2019-06-07,537.49,10,-1,1
369,2019-06-09,819.8299999999999,4,-1,1
369,2019-06-14,783.55,5,-1,1
369,2019-07-15,831.61,6,-1,1
369,2019-07-18,607.0799999999999,7,-1,1
369,2019-07-22,673.98,9,-1,1
369,2019-07-29,1107.62,4,-1,1
369,2019-08-03,1064.17,3,-1,1
369,2019-08-30,561.51,3,-1,1
369,2019-09-07,1129.49,2,-1,1
369,2019-09-17,1016.0,4,-1,1
369,2019-09-19,1123.02,3,-1,1
369,2019-10-27,566.13,2,-1,1
370,2019-06-10,905.29,3,-1,1
370,2019-06-24,696.9300000000001,5,-1,1
370,2019-06-26,-169.68999999999997,5,-1,1
371,2019-01-01,1607.3899999999999,7,-1,1
371,2019-02-06,1700.1,4,-1,1
371,2019-02-07,1585.44,6,-1,1
371,2019-02-08,848.4,5,-1,1
371,2019-02-11,787.19,2,-1,1
371,2019-02-12,1422.8200000000002,6,-1,1
371,2019-02-13,434.11,9,-1,1
371,2019-02-14,1020.06,6,-1,1
371,2019-02-19,969.66,4,-1,1
371,2019-02-23,603.29,8,-1,1
371,2019-03-01,570.24,7,-1,1
371,2019-03-16,1251.3400000000001,7,-1,1
371,2019-03-29,553.72,8,-1,1
371,2019-04-09,1165.4099999999999,5,-1,1
371,2019-04-15,549.46,8,-1,1
371,2019-04-18,825.63,5,-1,1
371,2019-04-26,868.6299999999999,4,-1,1
371,2019-05-03,791.6,11,-1,1
371,2019-05-10,609.11,5,-1,1
371,2019-05-14,1061.69,7,-1,1
371,2019-05-15,552.53,2,-1,1
371,2019-05-17,687.85,6,-1,1
371,2019-05-24,942.63,7,-1,1
371,2019-05-29,704.8,6,-1,1
371,2019-05-30,1060.5,6,-1,1
371,2019-06-03,1468.53,5,-1,1
371,2019-06-11,949.25,7,-1,1
371,2019-06-25,1073.23,5,-1,1
371,2019-06-26,632.81,8,-1,1
371,2019-07-04,1086.92,8,-1,1
371,2019-07-17,1576.82,4,-1,1
371,2019-07-28,525.45,9,-1,1
371,2019-08-06,1501.76,4,-1,1
371,2019-08-14,844.67,6,-1,1
371,2019-08-25,1087.09,7,-1,1
371,2019-08-29,1498.62,9,-1,1
371,2019-08-30,1169.06,9,-1,1
371,2019-09-01,716.43,6,-1,1
371,2019-09-02,821.21,5,-1,1
371,2019-09-03,916.73,5,-1,1
371,2019-09-04,1321.8,6,-1,1
371,2019-09-05,1193.19,6,-1,1
371,2019-09-07,1049.81,7,-1,1
371,2019-10-02,431.91999999999996,2,-1,1
371,2019-10-05,1030.34,11,-1,1
371,2019-10-09,624.13,5,-1,1
371,2019-10-13,716.61,8,-1,1
371,2019-10-14,1228.92,8,-1,1
371,2019-10-22,838.55,2,-1,1
371,2019-10-25,562.89,8,-1,1
373,2019-01-07,227.41,11,-1,1
373,2019-01-13,285.2,10,-1,1
373,2019-01-28,81.21,10,-1,1
373,2019-02-11,131.7,10,-1,1
373,2019-03-09,202.48000000000002,13,-1,1
373,2019-03-19,180.26,10,-1,1
373,2019-03-23,149.55,11,-1,1
373,2019-05-25,133.33,11,-1,1
373,2019-05-27,277.39,14,-1,1
373,2019-06-07,185.33999999999997,11,-1,1
373,2019-06-13,127.67,10,-1,1
373,2019-06-15,141.06,11,-1,1
373,2019-06-25,255.98,12,-1,1
373,2019-07-11,-186.45999999999998,6,-1,1
373,2019-07-14,647.57,13,-1,1
373,2019-09-21,158.86,10,-1,1
373,2019-10-12,735.9,5,-1,1
375,2019-01-01,-237.12,3,-1,1
376,2019-01-01,569.17,7,-1,1
376,2019-01-16,713.05,3,-1,1
376,2019-01-23,322.45,12,-1,1
376,2019-02-23,467.65,9,-1,1
376,2019-03-07,215.63,10,-1,1
376,2019-03-20,744.79,9,-1,1
376,2019-04-07,634.56,7,-1,1
376,2019-04-28,339.43,10,-1,1
376,2019-05-31,342.27,10,-1,1
376,2019-06-10,615.02,9,-1,1
376,2019-07-02,1170.55,8,-1,1
376,2019-08-02,336.09000000000003,11,-1,1
376,2019-08-03,437.38,10,-1,1
376,2019-09-08,487.79,9,-1,1
376,2019-09-12,507.88,9,-1,1
376,2019-09-14,416.65999999999997,9,-1,1
376,2019-09-23,195.41,10,-1,1
376,2019-09-25,771.54,6,-1,1
376,2019-10-16,893.2,8,-1,1
376,2019-10-25,641.42,6,-1,1
377,2019-03-10,1125.78,4,-1,1
377,2019-07-10,202.23000000000002,10,-1,1
377,2019-08-28,633.41,4,-1,1
377,2019-09-19,-140.97,4,-1,1
377,2019-10-13,446.27,9,-1,1
379,2019-01-04,265.31,10,-1,1
379,2019-01-20,279.9,11,-1,1
379,2019-01-25,862.88,4,-1,1
379,2019-01-31,214.62,10,-1,1
379,2019-02-06,247.82999999999998,10,-1,1
379,2019-02-25,327.57,10,-1,1
379,2019-02-28,49.62,9,-1,1
379,2019-03-03,90.25,9,-1,1
379,2019-03-08,111.63,11,-1,1
379,2019-03-10,140.75,10,-1,1
379,2019-03-11,478.77,10,-1,1
379,2019-03-16,306.49,11,-1,1
379,2019-03-18,69.89,9,-1,1
379,2019-03-27,199.88,10,-1,1
379,2019-03-31,742.57,6,-1,1
379,2019-04-04,116.68,10,-1,1
379,2019-04-09,391.33,11,-1,1
379,2019-04-15,-6.419999999999998,9,-1,1
379,2019-04-20,669.64,8,-1,1
379,2019-04-22,728.88,7,-1,1
379,2019-04-24,-116.29999999999998,11,-1,1
379,2019-05-09,82.0,9,-1,1
379,2019-05-10,569.23,10,-1,1
379,2019-05-13,-219.11999999999998,9,-1,1
379,2019-05-23,415.94,9,-1,1
379,2019-06-03,945.2399999999999,4,-1,1
379,2019-06-07,171.51,10,-1,1
379,2019-06-16,349.93,12,-1,1
379,2019-06-17,382.89,12,-1,1
379,2019-06-22,243.67000000000002,14,-1,1
379,2019-06-24,255.04,10,-1,1
379,2019-07-11,278.76,12,-1,1
379,2019-07-22,521.5600000000001,9,-1,1
379,2019-07-27,156.24,12,-1,1
379,2019-08-01,492.42,14,-1,1
379,2019-08-05,589.63,8,-1,1
379,2019-08-09,545.75,9,-1,1
379,2019-08-12,-42.199999999999974,12,-1,1
379,2019-08-15,66.39,9,-1,1
379,2019-08-23,421.90999999999997,10,-1,1
379,2019-09-02,525.08,10,-1,1
379,2019-09-05,267.92,14,-1,1
379,2019-09-12,192.09,10,-1,1
379,2019-09-14,494.89,15,-1,1
379,2019-09-15,79.91999999999999,11,-1,1
379,2019-09-19,269.28,14,-1,1
379,2019-10-03,130.53,11,-1,1
379,2019-10-18,225.83,12,-1,1
379,2019-10-24,158.21,10,-1,1
379,2019-10-25,242.37,11,-1,1
379,2019-10-27,809.3499999999999,8,-1,1
380,2019-03-06,-370.1,2,-1,1
380,2019-04-01,920.8199999999999,5,-1,1
380,2019-07-27,207.29,10,-1,1
383,2019-03-22,530.28,3,-1,1
383,2019-03-23,-342.46000000000004,3,-1,1
383,2019-08-13,694.73,5,-1,1
383,2019-08-14,-69.25999999999999,7,-1,1
383,2019-10-29,955.2,4,-1,1
383,2019-10-30,-498.66,7,-1,1
385,2019-02-02,761.1,1,-1,1
385,2019-04-11,-76.09000000000002,6,-1,1
385,2019-04-19,801.06,8,-1,1
385,2019-04-24,-427.71999999999997,6,-1,1
385,2019-08-12,548.1800000000001,3,-1,1
385,2019-08-14,-207.98000000000002,3,-1,1
385,2019-10-15,1307.65,4,-1,1
385,2019-10-16,-160.42,6,-1,1
386,2019-01-02,496.83,9,-1,1
386,2019-01-04,656.38,3,-1,1
386,2019-01-26,671.23,4,-1,1
386,2019-01-28,1437.59,7,-1,1
386,2019-02-03,-210.05999999999997,7,-1,1
386,2019-02-05,1503.09,7,-1,1
386,2019-02-10,664.13,9,-1,1
386,2019-02-14,-149.63000000000002,5,-1,1
386,2019-03-28,612.35,7,-1,1
386,2019-06-09,401.29,10,-1,1
386,2019-06-25,856.14,6,-1,1
386,2019-07-19,633.92,6,-1,1
386,2019-07-25,902.7,6,-1,1
386,2019-08-08,547.35,8,-1,1
386,2019-08-18,436.93,11,-1,1
386,2019-08-19,1141.78,8,-1,1
386,2019-09-01,869.47,2,-1,1
386,2019-09-02,760.8,7,-1,1
386,2019-09-06,1017.6500000000001,9,-1,1
386,2019-10-08,1051.85,6,-1,1
386,2019-10-09,-35.93999999999998,8,-1,1
386,2019-10-16,832.87,7,-1,1
386,2019-10-21,-170.75000000000003,9,-1,1
391,2019-01-01,-248.5,7,-1,1
391,2019-04-30,555.03,3,-1,1
391,2019-05-08,-238.92,3,-1,1
391,2019-07-01,360.0,1,-1,1
391,2019-07-04,1089.93,5,-1,1
391,2019-07-08,506.05,2,-1,1
391,2019-07-10,538.0,3,-1,1
391,2019-08-20,669.8299999999999,6,-1,1
391,2019-08-29,-428.10999999999996,4,-1,1
393,2019-01-25,699.77,3,-1,1
393,2019-07-26,-45.959999999999994,7,-1,1
394,2019-01-03,874.19,10,-1,1
394,2019-01-06,119.38,10,-1,1
394,2019-01-08,353.7,10,-1,1
394,2019-02-01,178.36,10,-1,1
394,2019-02-08,345.25,13,-1,1
394,2019-02-21,223.26000000000002,10,-1,1
394,2019-02-28,876.35,6,-1,1
394,2019-03-04,836.6700000000001,8,-1,1
394,2019-03-05,40.06,10,-1,1
394,2019-03-17,221.94,10,-1,1
394,2019-03-23,276.43,10,-1,1
394,2019-04-07,517.5799999999999,12,-1,1
394,2019-05-05,375.06,13,-1,1
394,2019-05-16,208.67000000000002,10,-1,1
394,2019-05-22,1253.9299999999998,9,-1,1
394,2019-05-27,191.29999999999998,10,-1,1
394,2019-06-05,746.5699999999999,8,-1,1
394,2019-06-21,247.2,10,-1,1
394,2019-06-24,160.85,10,-1,1
394,2019-06-28,439.13,10,-1,1
394,2019-06-30,279.01,10,-1,1
394,2019-07-10,447.12,11,-1,1
394,2019-08-01,382.12,10,-1,1
394,2019-08-11,573.23,10,-1,1
394,2019-08-20,450.21000000000004,10,-1,1
394,2019-10-09,529.4699999999999,12,-1,1
395,2019-02-16,454.0,1,-1,1
395,2019-03-27,503.12,2,-1,1
395,2019-04-23,422.16999999999996,2,-1,1
395,2019-04-25,458.69,2,-1,1
395,2019-05-03,565.4100000000001,7,-1,1
395,2019-05-04,1131.03,4,-1,1
395,2019-05-28,606.64,2,-1,1
395,2019-05-31,1081.69,5,-1,1
395,2019-07-06,595.9200000000001,2,-1,1
395,2019-07-08,903.3699999999999,2,-1,1
395,2019-07-21,80.49999999999997,9,-1,1
395,2019-08-09,449.07,1,-1,1
395,2019-09-02,1082.53,3,-1,1
397,2019-01-25,80.28,10,-1,1
397,2019-02-25,-330.61,3,-1,1
397,2019-06-12,903.03,6,-1,1
397,2019-06-27,-598.53,4,-1,1
397,2019-07-13,122.71,10,-1,1
397,2019-07-25,-292.85,5,-1,1
398,2019-01-02,1499.8600000000001,3,-1,1
398,2019-01-10,786.19,7,-1,1
398,2019-01-13,-258.9,4,-1,1
398,2019-07-30,540.84,3,-1,1
401,2019-03-02,87.65,9,-1,1
401,2019-04-03,-105.18,7,-1,1
401,2019-06-23,510.96999999999997,2,-1,1
401,2019-07-27,1318.24,8,-1,1
401,2019-09-27,625.86,4,-1,1
401,2019-10-17,613.72,4,-1,1
402,2019-03-21,737.98,5,-1,1
402,2019-03-23,542.54,10,-1,1
402,2019-04-02,-127.22999999999999,8,-1,1
402,2019-04-16,794.4399999999999,9,-1,1
402,2019-04-29,534.8399999999999,2,-1,1
402,2019-05-01,326.0,1,-1,1
402,2019-06-16,959.5,1,-1,1
402,2019-06-28,556.4200000000001,9,-1,1
402,2019-09-06,927.4999999999999,8,-1,1
402,2019-09-07,757.61,6,-1,1
402,2019-09-08,602.6500000000001,4,-1,1
402,2019-09-10,-95.64999999999998,7,-1,1
402,2019-09-27,661.21,9,-1,1
402,2019-10-18,-239.23000000000002,5,-1,1
403,2019-03-28,1594.28,4,-1,1
403,2019-05-18,433.14,2,-1,1
403,2019-05-20,-288.16,3,-1,1
403,2019-08-04,578.9000000000001,2,-1,1
408,2019-01-05,652.37,8,-1,1
408,2019-01-22,609.05,9,-1,1
408,2019-01-31,887.6,9,-1,1
408,2019-02-02,469.07,9,-1,1
408,2019-02-20,628.0,6,-1,1
408,2019-03-01,580.01,7,-1,1
408,2019-03-02,794.3199999999999,6,-1,1
408,2019-03-25,563.29,7,-1,1
408,2019-05-03,761.5500000000001,10,-1,1
408,2019-06-10,699.43,7,-1,1
408,2019-06-23,561.84,8,-1,1
408,2019-07-16,421.23,10,-1,1
408,2019-08-08,751.25,13,-1,1
408,2019-08-14,1275.78,7,-1,1
408,2019-08-17,826.51,4,-1,1
408,2019-08-20,293.51000000000005,11,-1,1
408,2019-09-12,351.04,12,-1,1
414,2019-01-12,750.61,2,-1,1
414,2019-01-13,1757.46,4,-1,1
414,2019-01-14,574.0,2,-1,1
414,2019-01-16,-187.09000000000003,4,-1,1
414,2019-01-24,615.8199999999999,5,-1,1
414,2019-03-07,621.48,3,-1,1
414,2019-03-24,663.5799999999999,3,-1,1
414,2019-03-25,639.5,4,-1,1
414,2019-04-07,691.09,4,-1,1
414,2019-05-02,1853.1000000000001,3,-1,1
414,2019-05-22,928.51,4,-1,1
414,2019-05-27,-484.3,4,-1,1
414,2019-05-28,692.4300000000001,5,-1,1
414,2019-06-07,973.71,3,-1,1
414,2019-06-21,1114.49,5,-1,1
414,2019-07-31,918.89,3,-1,1
414,2019-08-02,453.73,2,-1,1
414,2019-08-12,420.78,2,-1,1
414,2019-08-15,1350.4299999999998,4,-1,1
414,2019-08-21,656.06,7,-1,1
414,2019-08-28,601.0699999999999,7,-1,1
414,2019-10-07,1052.8,2,-1,1
414,2019-10-17,1791.51,4,-1,1
414,2019-10-20,584.06,3,-1,1
414,2019-10-30,839.13,8,-1,1
416,2019-01-23,-115.87,5,-1,1
416,2019-10-22,330.0,1,-1,1
416,2019-10-23,-161.73000000000002,7,-1,1
419,2019-01-16,833.56,3,-1,1
419,2019-01-19,-370.51,8,-1,1
419,2019-04-18,-266.09,4,-1,1
419,2019-05-07,423.23,2,-1,1
419,2019-09-27,935.97,6,-1,1
419,2019-10-02,630.0799999999999,4,-1,1
419,2019-10-05,-123.57,7,-1,1
421,2019-01-21,327.29,11,-1,1
421,2019-03-11,-110.59999999999998,7,-1,1
421,2019-04-22,-213.42000000000002,8,-1,1
421,2019-04-27,186.13,11,-1,1
421,2019-05-01,1178.96,13,-1,1
421,2019-05-04,-61.76000000000002,6,-1,1
